Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH
2020-05-29,,0.0,3.0,96.0,35.0,50.0,84.0,294.0,12.0,49.0,7.0,20.0,83.0,3.0,0.0,37.0,6.0,17.0,23.0,18.0,348.0,7.0,422.0,152.0,9.0,130.0,1951.0
2020-05-30,,,,97.0,35.0,50.0,84.0,294.0,,49.0,7.0,20.0,83.0,3.0,,,,,23.0,18.0,348.0,7.0,422.0,152.0,9.0,130.0,1952.0
2020-05-31,,,,97.0,35.0,50.0,84.0,294.0,,49.0,7.0,20.0,83.0,3.0,,,,,23.0,18.0,348.0,7.0,422.0,152.0,9.0,130.0,1952.0
2020-06-01,,,,97.0,35.0,50.0,84.0,294.0,,49.0,7.0,20.0,83.0,3.0,,,,,23.0,18.0,348.0,7.0,422.0,152.0,9.0,130.0,1952.0
2020-06-02,46.0,,3.0,97.0,35.0,50.0,84.0,294.0,12.0,49.0,7.0,20.0,83.0,3.0,0.0,,6.0,17.0,23.0,18.0,348.0,7.0,422.0,152.0,9.0,130.0,1952.0
2020-06-03,,0.0,3.0,97.0,35.0,50.0,84.0,294.0,12.0,49.0,7.0,20.0,83.0,3.0,0.0,37.0,6.0,17.0,23.0,18.0,348.0,,422.0,152.0,9.0,130.0,1952.0
2020-06-04,46.0,,3.0,97.0,35.0,50.0,84.0,294.0,12.0,49.0,7.0,20.0,83.0,3.0,0.0,,6.0,17.0,23.0,18.0,348.0,,422.0,152.0,9.0,130.0,1952.0
2020-06-05,,0.0,3.0,97.0,35.0,50.0,84.0,294.0,12.0,49.0,7.0,20.0,83.0,3.0,0.0,,6.0,17.0,23.0,18.0,348.0,,422.0,152.0,9.0,130.0,1952.0
2020-06-06,,,,97.0,35.0,50.0,84.0,294.0,,49.0,7.0,,83.0,3.0,,,,,23.0,18.0,348.0,,422.0,152.0,9.0,130.0,1952.0
2020-06-07,,,,97.0,35.0,50.0,84.0,294.0,,49.0,7.0,20.0,83.0,3.0,,,,,23.0,18.0,349.0,,422.0,152.0,9.0,130.0,1953.0
2020-06-08,46.0,,3.0,97.0,35.0,50.0,84.0,294.0,12.0,50.0,7.0,20.0,83.0,3.0,0.0,,7.0,17.0,23.0,18.0,349.0,,422.0,152.0,9.0,130.0,1955.0
2020-06-09,,0.0,,97.0,35.0,50.0,84.0,294.0,12.0,50.0,7.0,20.0,83.0,3.0,0.0,,7.0,17.0,23.0,18.0,349.0,,422.0,152.0,9.0,130.0,1955.0
2020-06-10,,0.0,,97.0,35.0,50.0,84.0,295.0,12.0,50.0,7.0,20.0,83.0,3.0,0.0,37.0,7.0,,23.0,18.0,349.0,,422.0,152.0,9.0,130.0,1956.0
2020-06-11,46.0,,,97.0,35.0,50.0,84.0,295.0,12.0,50.0,7.0,20.0,83.0,3.0,,,7.0,,23.0,18.0,349.0,,422.0,152.0,9.0,130.0,1956.0
2020-06-12,,0.0,3.0,97.0,35.0,50.0,84.0,295.0,12.0,50.0,7.0,,83.0,3.0,,,7.0,,23.0,18.0,350.0,,422.0,153.0,9.0,130.0,1958.0
2020-06-13,,,,97.0,35.0,50.0,84.0,295.0,,50.0,7.0,,83.0,3.0,,,,,23.0,18.0,350.0,,422.0,153.0,9.0,130.0,1958.0
2020-06-14,,,,97.0,35.0,50.0,84.0,295.0,,50.0,7.0,20.0,83.0,3.0,,,,17.0,23.0,18.0,350.0,,422.0,153.0,9.0,130.0,1958.0
2020-06-15,,,3.0,97.0,35.0,50.0,84.0,295.0,12.0,50.0,7.0,,83.0,3.0,0.0,,7.0,17.0,23.0,18.0,350.0,,422.0,153.0,9.0,130.0,1958.0
2020-06-16,,0.0,,97.0,35.0,50.0,84.0,295.0,12.0,50.0,7.0,20.0,83.0,3.0,0.0,,7.0,17.0,23.0,18.0,350.0,,423.0,153.0,9.0,130.0,1959.0
2020-06-17,,0.0,,97.0,35.0,50.0,84.0,295.0,13.0,50.0,7.0,20.0,83.0,3.0,0.0,38.0,7.0,17.0,23.0,18.0,350.0,,423.0,153.0,9.0,130.0,1961.0
2020-06-18,46.0,,,97.0,35.0,50.0,84.0,295.0,13.0,50.0,7.0,20.0,83.0,3.0,0.0,,7.0,17.0,23.0,18.0,350.0,,423.0,153.0,9.0,130.0,1961.0
2020-06-19,46.0,0.0,3.0,97.0,35.0,50.0,84.0,295.0,13.0,50.0,7.0,20.0,83.0,3.0,0.0,,7.0,17.0,23.0,18.0,350.0,,423.0,153.0,9.0,130.0,1961.0
2020-06-20,,,,97.0,35.0,50.0,84.0,295.0,,50.0,7.0,20.0,83.0,3.0,,,,,23.0,18.0,350.0,,423.0,153.0,9.0,130.0,1961.0
2020-06-21,,,,97.0,35.0,50.0,84.0,295.0,,50.0,7.0,20.0,83.0,3.0,,,,,23.0,18.0,350.0,,423.0,153.0,9.0,130.0,1961.0
2020-06-22,46.0,,3.0,97.0,35.0,50.0,,295.0,13.0,50.0,7.0,20.0,83.0,3.0,0.0,38.0,7.0,17.0,23.0,18.0,350.0,,424.0,153.0,9.0,130.0,1962.0
2020-06-23,46.0,0.0,,97.0,35.0,50.0,85.0,295.0,13.0,50.0,7.0,20.0,83.0,3.0,0.0,38.0,7.0,17.0,23.0,18.0,350.0,,424.0,153.0,9.0,130.0,1963.0
2020-06-24,47.0,0.0,,97.0,35.0,50.0,85.0,295.0,13.0,50.0,7.0,20.0,83.0,3.0,0.0,38.0,7.0,17.0,23.0,18.0,350.0,,424.0,153.0,9.0,130.0,1964.0
2020-06-25,47.0,,3.0,97.0,35.0,50.0,85.0,295.0,13.0,50.0,7.0,20.0,83.0,3.0,0.0,38.0,7.0,17.0,23.0,18.0,350.0,,424.0,153.0,9.0,130.0,1964.0
2020-06-26,47.0,0.0,3.0,97.0,35.0,50.0,85.0,295.0,13.0,50.0,7.0,20.0,,3.0,0.0,38.0,7.0,17.0,23.0,18.0,350.0,7.0,424.0,153.0,9.0,130.0,1964.0
2020-06-27,,,,97.0,35.0,50.0,85.0,295.0,,50.0,7.0,20.0,,3.0,,,,,23.0,18.0,350.0,,424.0,153.0,9.0,130.0,1964.0
2020-06-28,,,,97.0,35.0,50.0,85.0,295.0,,50.0,7.0,20.0,,3.0,,,,,23.0,18.0,350.0,,424.0,153.0,9.0,130.0,1964.0
2020-06-29,47.0,,3.0,97.0,35.0,50.0,85.0,295.0,13.0,50.0,7.0,20.0,,3.0,0.0,38.0,7.0,17.0,23.0,18.0,350.0,7.0,424.0,153.0,9.0,131.0,1965.0
2020-06-30,47.0,0.0,,97.0,35.0,50.0,85.0,295.0,13.0,50.0,7.0,20.0,,3.0,0.0,38.0,7.0,17.0,23.0,18.0,350.0,7.0,424.0,153.0,9.0,131.0,1965.0
2020-07-01,47.0,0.0,3.0,97.0,35.0,50.0,85.0,295.0,13.0,50.0,7.0,20.0,,3.0,0.0,38.0,7.0,17.0,23.0,18.0,350.0,7.0,424.0,153.0,9.0,131.0,1965.0
2020-07-02,47.0,,3.0,97.0,35.0,50.0,85.0,295.0,13.0,50.0,7.0,20.0,,3.0,0.0,38.0,7.0,17.0,23.0,18.0,350.0,7.0,424.0,153.0,9.0,131.0,1965.0
2020-07-03,47.0,0.0,,97.0,35.0,50.0,85.0,295.0,13.0,50.0,7.0,20.0,,3.0,0.0,38.0,7.0,17.0,23.0,18.0,350.0,,424.0,153.0,9.0,131.0,1965.0
2020-07-04,,,,97.0,35.0,50.0,85.0,295.0,,50.0,7.0,,,3.0,,,,,23.0,18.0,350.0,,424.0,153.0,9.0,131.0,1965.0
2020-07-05,,,,97.0,35.0,50.0,85.0,295.0,,50.0,7.0,20.0,,3.0,,,,17.0,23.0,18.0,350.0,7.0,424.0,153.0,9.0,131.0,1965.0
2020-07-06,47.0,0.0,3.0,97.0,35.0,50.0,85.0,295.0,13.0,50.0,7.0,20.0,,3.0,0.0,39.0,7.0,17.0,23.0,18.0,350.0,,424.0,153.0,9.0,131.0,1966.0
2020-07-07,47.0,,3.0,,,50.0,85.0,,14.0,,,20.0,,,,39.0,7.0,,23.0,18.0,350.0,,,,9.0,,1967.0
